Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
4:00,547,61,375,389,405,289,626,338,122,1015,1142,319
5:00,572,58,302,393,417,291,599,322,131,986,1147,323
6:00,587,58,243,398,436,292,586,303,150,945,1139,327
7:00,586,61,218,400,418,284,576,288,165,852,1133,334
8:00,582,61,220,401,399,279,573,260,165,734,1095,340
9:00,589,64,206,399,395,290,569,238,163,618,1051,359
10:00,597,73,226,402,415,313,551,252,153,510,1018,341
11:00,610,93,263,408,483,346,532,224,140,417,965,342
12:00,608,108,309,399,577,380,534,256,136,282,900,309
13:00,606,135,428,382,651,423,539,317,122,205,824,277
14:00,628,175,514,342,709,466,538,281,105,178,778,279
15:00,649,222,602,302,734,501,496,289,100,113,725,278
16:00,663,274,642,278,745,529,458,281,94,94,709,279
17:00,677,337,657,255,740,546,421,267,94,89,707,280
18:00,693,412,651,240,704,538,346,266,101,78,682,285
19:00,692,507,643,223,650,516,286,232,131,83,720,282
20:00,720,597,618,198,577,475,219,201,150,92,749,266
21:00,744,655,581,186,512,452,184,190,151,102,767,252
22:00,757,731,536,186,452,448,169,177,151,112,789,230
23:00,773,798,493,167,400,438,163,164,160,123,792,235
0:00,754,898,438,158,373,447,161,152,167,133,787,202
1:00,808,921,552,146,271,486,150,168,200,188,710,146
2:00,781,970,484,138,245,480,132,225,211,205,690,120
3:00,751,1023,417,129,224,461,116,260,221,222,652,106
4:00,725,1065,342,124,215,430,103,302,231,224,603,89
5:00,697,1082,271,126,206,402,91,334,245,231,568,83
6:00,679,1079,209,124,188,365,71,379,251,232,508,75
7:00,656,1062,161,120,155,328,51,427,262,236,450,70
8:00,629,1032,113,110,127,287,38,455,273,238,418,65
9:00,613,980,82,96,110,270,28,485,276,261,414,62
10:00,625,935,78,78,107,269,24,506,282,253,447,64
11:00,625,877,74,68,109,264,26,513,282,255,537,54
12:00,639,831,111,64,118,275,29,553,308,255,624,43
13:00,666,811,176,55,132,315,34,594,333,247,719,42
14:00,716,763,241,52,132,331,39,635,340,265,816,35
15:00,752,719,311,48,147,340,43,662,342,285,889,33
16:00,781,683,394,56,139,349,49,684,319,320,914,32
17:00,784,692,475,77,137,345,53,688,307,329,915,32
18:00,811,714,569,99,122,324,59,670,285,378,879,36
19:00,819,744,645,102,123,307,63,631,258,433,825,42
20:00,801,788,673,99,122,289,66,594,241,489,748,42
21:00,786,831,650,103,132,281,72,571,238,529,665,45
22:00,770,870,618,132,148,310,90,547,235,535,577,56
23:00,747,915,563,150,178,367,117,537,221,554,492,72
0:00,707,966,523,168,202,454,129,534,229,560,447,90
1:00,682,985,385,187,272,561,126,525,240,579,438,114
